0.000000000000000000e+00 0.000000000000000000e+00
1.745329251994329478e-01 0.000000000000000000e+00
3.490658503988658956e-01 0.000000000000000000e+00
5.235987755982988157e-01 0.000000000000000000e+00
6.981317007977317912e-01 0.000000000000000000e+00
7.679448708775049592e-01 0.000000000000000000e+00
7.999425738307346379e-01 0.000000000000000000e+00
8.290313946973066894e-01 4.293755021273288480e-03
8.456535780496335919e-01 1.432097909243637557e-02
8.560424426448379753e-01 2.324895449305814515e-02
8.643535343210013711e-01 3.923734530999888059e-02
8.788979447542872858e-01 7.175258018213084843e-02
8.872090364304509036e-01 9.417545598972547338e-02
8.975979010256553980e-01 1.222867327383315994e-01
9.059089927018189048e-01 1.440450012998918672e-01
9.183756302160640539e-01 1.811408814773641518e-01
9.287644948112682153e-01 2.052234024611759577e-01
9.370755864874318330e-01 2.266044307942330915e-01
9.474644510826362165e-01 2.479118423547260475e-01
9.578533156778402669e-01 2.674435733676578386e-01
9.640866344349628969e-01 2.781796619794065784e-01
9.723977261111265147e-01 2.893983200917165099e-01
9.827865907063308981e-01 3.052772500422591406e-01
9.994087740586578006e-01 3.205147249717218982e-01
1.018108730330025802e+00 3.335172821391479414e-01
1.036808686601393470e+00 3.437509666878205694e-01
1.067975280387006620e+00 3.535627512385751126e-01
1.097064101253578672e+00 3.642511144820145819e-01
1.152125083608161571e+00 3.876580807157595232e-01
1.192641655529458777e+00 4.097909413647372601e-01
1.225886022234112360e+00 4.361159551612420748e-01
1.248741524343562226e+00 4.537883797325308333e-01
1.270558139993491320e+00 4.720838426087239914e-01
1.298608074400542600e+00 5.000375276912182310e-01
1.323541349429033342e+00 5.235283708376817779e-01
1.348474624457524085e+00 5.501935683247762832e-01
1.371330126566972840e+00 5.749101328746142325e-01
1.396263401595463582e+00 5.989315262833372344e-01
1.417041130785872127e+00 6.223724477121146403e-01
1.441974405814362870e+00 6.452106128058484602e-01
1.462752135004771636e+00 6.666587043174484473e-01
1.487685410033261935e+00 6.889817266748226032e-01
1.512618685061752011e+00 7.109625467459614878e-01
1.541707505928324062e+00 7.343198606102426806e-01
1.568718553875855681e+00 7.562602670518078218e-01
1.599885147661468610e+00 7.750692073485233591e-01
1.631051741447081982e+00 7.922601929333675796e-01
1.655985016475572280e+00 8.032566750871791283e-01
1.689229383180225419e+00 8.125119621728699171e-01
1.718318204046797915e+00 8.163512424689532976e-01
1.755718116589533917e+00 8.145155568926428780e-01
1.801429120808432538e+00 8.042727025603977342e-01
1.847140125027332269e+00 7.835972949798258869e-01
1.888695583408149137e+00 7.586732691036757181e-01
1.926095495950885139e+00 7.324278927198167866e-01
1.959339862655538500e+00 7.056661883215131770e-01
1.992584229360192749e+00 6.785960904595558230e-01
2.025828596064846998e+00 6.516591897820013246e-01
2.056995189850459926e+00 6.244892695802577443e-01
2.094395102393195263e+00 5.958603387872944968e-01
2.129717242016889944e+00 5.671161903913185531e-01
2.169194927478666379e+00 5.361774101461732611e-01
2.210750385859483913e+00 5.058463462176598924e-01
2.250228071321260792e+00 4.776449258227055683e-01
2.293861302621118536e+00 4.485096346668981937e-01
2.335416761001936070e+00 4.214724178064352400e-01
2.381127765220835801e+00 3.939554417486932358e-01
2.414372131925489384e+00 3.755488376325400446e-01
2.451772044468224721e+00 3.542124482356791559e-01
2.497483048687124008e+00 3.302274568346311723e-01
2.539038507067941541e+00 3.079016521223524316e-01
2.595138375882044546e+00 2.779966406801023249e-01
2.657471563453270846e+00 2.462750491218967386e-01
2.705260340591210788e+00 2.222151556563951857e-01
2.755126890648191829e+00 1.969309325503022512e-01
2.819537851138458340e+00 1.645828407719091280e-01
2.873559947033521578e+00 1.372687260600490844e-01
2.944204226280910941e+00 1.011574481471897435e-01
2.985759684661728475e+00 7.992804280634205338e-02
3.043937326394872578e+00 5.013052507436685512e-02
3.097959422289934928e+00 2.242726809640593899e-02
3.133281561913630053e+00 4.280081709549441588e-03
3.139847324337798895e+00 8.974947823959686334e-04
3.141418120664593694e+00 8.974952334943939842e-05
3.141592653589793116e+00 6.297463182218766795e-17
